time_ms,ax_raw_mps2,ay_raw_mps2,az_raw_mps2,ax_kf_mps2,ay_kf_mps2,az_kf_mps2,vx_2state_kf_lightlpf_mps,vy_2state_kf_lightlpf_mps,vz_2state_kf_lightlpf_mps,v_mag
406951.000000,-0.140000,0.020000,0.020000,-0.000000,-0.000000,0.000000,0.006398,-0.005494,0.004946,0.009777
407282.000000,-0.090000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.007163,-0.006124,0.005458,0.010891
407295.000000,-0.090000,0.010000,0.000000,-0.000000,-0.000000,0.000000,0.007679,-0.006503,0.005778,0.011604
407309.000000,-0.130000,-0.010000,0.010000,-0.000000,-0.000000,0.000000,0.007572,-0.006576,0.005808,0.011589
407323.000000,-0.140000,-0.030000,0.020000,-0.000000,-0.000000,0.000000,0.007306,-0.006571,0.005753,0.011386
407340.000000,-0.100000,0.040000,-0.030000,-0.000000,-0.000000,0.000000,0.006944,-0.005983,0.005252,0.010564
407355.000000,-0.070000,0.060000,-0.080000,-0.000000,-0.000000,0.000000,0.006950,-0.005633,0.004839,0.010171
407383.000000,-0.140000,0.010000,0.000000,-0.000000,-0.000000,0.000000,0.005171,-0.004370,0.003813,0.007771
407398.000000,-0.140000,0.030000,0.010000,-0.000000,-0.000000,0.000000,0.005609,-0.004805,0.004331,0.008562
407413.000000,-0.120000,0.030000,0.000000,-0.000000,-0.000000,0.000000,0.006071,-0.005166,0.004705,0.009256
407430.000000,-0.110000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.006094,-0.005239,0.004685,0.009303
407444.000000,-0.130000,0.010000,0.020000,-0.000000,-0.000000,0.000000,0.006118,-0.005321,0.004808,0.009427
407458.000000,-0.140000,0.010000,0.010000,-0.000000,-0.000000,0.000000,0.006128,-0.005399,0.004883,0.009515
407473.000000,-0.120000,0.040000,-0.010000,-0.000000,-0.000000,0.000000,0.006069,-0.005209,0.004736,0.009295
407490.000000,-0.110000,0.010000,-0.020000,-0.000000,-0.000000,0.000000,0.005823,-0.004979,0.004402,0.008836
407504.000000,-0.130000,0.010000,0.020000,-0.000000,-0.000000,0.000000,0.005754,-0.004986,0.004476,0.008832
407521.000000,-0.130000,0.000000,-0.030000,-0.000000,-0.000000,0.000000,0.005532,-0.004881,0.004217,0.008498
407537.000000,-0.120000,0.040000,0.000000,-0.000000,-0.000000,0.000000,0.005417,-0.004644,0.004144,0.008252
407553.000000,-0.120000,0.020000,0.000000,-0.000000,-0.000000,0.000000,0.005349,-0.004565,0.004110,0.008145
407570.000000,-0.110000,0.010000,0.000000,-0.000000,-0.000000,0.000000,0.005230,-0.004470,0.004000,0.007958
407584.000000,-0.140000,0.040000,0.040000,-0.000000,-0.000000,0.000000,0.005188,-0.004424,0.004184,0.007999
407601.000000,-0.130000,0.040000,0.000000,-0.000000,-0.000000,0.000000,0.005023,-0.004244,0.004024,0.007710
407615.000000,-0.090000,0.010000,0.000000,-0.000000,-0.000000,0.000000,0.005159,-0.004322,0.003976,0.007817
407633.000000,-0.140000,0.020000,0.000000,-0.000000,-0.000000,0.000000,0.004821,-0.004140,0.003758,0.007383
407650.000000,-0.110000,0.010000,0.000000,-0.000000,-0.000000,0.000000,0.004706,-0.004049,0.003625,0.007189
407664.000000,-0.110000,0.000000,-0.030000,-0.000000,-0.000000,0.000000,0.004813,-0.004173,0.003568,0.007301
407681.000000,-0.110000,0.010000,0.030000,-0.000000,-0.000000,0.000000,0.004722,-0.004077,0.003638,0.007221
407695.000000,-0.130000,0.020000,-0.010000,-0.000000,-0.000000,0.000000,0.004660,-0.004036,0.003597,0.007138
407709.000000,-0.120000,0.040000,0.000000,-0.000000,-0.000000,0.000000,0.004691,-0.003968,0.003622,0.007132
407723.000000,-0.110000,0.030000,-0.020000,-0.000000,-0.000000,0.000000,0.004706,-0.003921,0.003531,0.007070
407742.000000,-0.100000,-0.010000,-0.020000,-0.000000,-0.000000,0.000000,0.004359,-0.003722,0.003171,0.006551
407756.000000,-0.120000,-0.020000,0.020000,-0.000000,-0.000000,0.000000,0.004316,-0.003841,0.003289,0.006648
407772.000000,-0.130000,0.050000,0.010000,-0.000000,-0.000000,0.000000,0.004224,-0.003629,0.003326,0.006486
407786.000000,-0.110000,0.040000,-0.020000,-0.000000,-0.000000,0.000000,0.004257,-0.003533,0.003235,0.006409
407802.000000,-0.090000,0.010000,0.000000,-0.000000,-0.000000,0.000000,0.004269,-0.003521,0.003170,0.006378
407816.000000,-0.130000,-0.010000,0.010000,-0.000000,-0.000000,0.000000,0.004152,-0.003619,0.003197,0.006369
407832.000000,-0.140000,0.030000,0.030000,-0.000000,-0.000000,0.000000,0.003939,-0.003457,0.003227,0.006155
407846.000000,-0.110000,0.040000,-0.010000,-0.000000,-0.000000,0.000000,0.003956,-0.003331,0.003116,0.006038
407862.000000,-0.100000,0.030000,-0.020000,-0.000000,-0.000000,0.000000,0.003939,-0.003224,0.002928,0.005873
407876.000000,-0.090000,0.030000,-0.060000,-0.000000,-0.000000,0.000000,0.003988,-0.003193,0.002697,0.005777
407892.000000,-0.100000,0.000000,0.010000,-0.000000,-0.000000,0.000000,0.003897,-0.003224,0.002761,0.005763
407906.000000,-0.110000,0.020000,0.000000,-0.000000,-0.000000,0.000000,0.003823,-0.003194,0.002806,0.005718
407922.000000,-0.120000,0.030000,-0.010000,-0.000000,-0.000000,0.000000,0.003658,-0.003061,0.002731,0.005496
407936.000000,-0.120000,0.040000,0.000000,-0.000000,-0.000000,0.000000,0.003589,-0.002965,0.002734,0.005398
407952.000000,-0.120000,-0.010000,0.010000,-0.000000,-0.000000,0.000000,0.003477,-0.003036,0.002720,0.005357
407966.000000,-0.110000,0.000000,0.020000,-0.000000,-0.000000,0.000000,0.003474,-0.003071,0.002765,0.005399
407982.000000,-0.150000,0.040000,-0.010000,-0.058558,-0.000000,0.000000,0.003255,-0.002869,0.002623,0.005070
407996.000000,-0.130000,0.050000,0.020000,-0.035698,-0.000000,0.000000,0.003215,-0.002723,0.002657,0.004981
408012.000000,-0.100000,0.000000,0.000000,-0.021762,-0.000000,0.000000,0.003252,-0.002771,0.002560,0.004981
408026.000000,-0.110000,0.000000,-0.020000,-0.013266,-0.000000,0.000000,0.003262,-0.002834,0.002440,0.004963
408043.000000,-0.130000,0.010000,0.020000,-0.008087,-0.000000,0.000000,0.003067,-0.002729,0.002427,0.004769
408057.000000,-0.130000,0.030000,0.000000,-0.004930,-0.000000,0.000000,0.003007,-0.002636,0.002403,0.004666
408072.000000,-0.130000,0.050000,0.000000,-0.003005,-0.000000,0.000000,0.002970,-0.002495,0.002376,0.004549
408086.000000,-0.110000,0.030000,0.000000,-0.001832,-0.000000,0.000000,0.003014,-0.002477,0.002352,0.004555
408102.000000,-0.100000,-0.010000,0.000000,-0.001117,-0.000000,0.000000,0.003004,-0.002564,0.002274,0.004557
408116.000000,-0.140000,0.020000,0.010000,-0.000681,-0.000000,0.000000,0.002869,-0.002528,0.002282,0.004453
408132.000000,-0.140000,0.040000,0.020000,-0.000415,-0.000000,0.000000,0.002712,-0.002363,0.002284,0.004261
408146.000000,-0.110000,0.040000,0.010000,-0.000253,-0.000000,0.000000,0.002759,-0.002281,0.002261,0.004234
408162.000000,-0.100000,0.000000,-0.010000,-0.000154,-0.000000,0.000000,0.002784,-0.002341,0.002119,0.004210
408176.000000,-0.110000,0.000000,0.030000,-0.000094,-0.000000,0.000000,0.002774,-0.002402,0.002195,0.004276
408192.000000,-0.150000,0.020000,-0.010000,-0.058616,-0.000000,0.000000,0.002552,-0.002309,0.002062,0.004012
408206.000000,-0.120000,0.030000,-0.010000,-0.035733,-0.000000,0.000000,0.002543,-0.002224,0.001985,0.003918
408222.000000,-0.120000,0.020000,0.020000,-0.021783,-0.000000,0.000000,0.002503,-0.002162,0.002015,0.003873
408234.000000,-0.120000,0.030000,0.000000,-0.013279,-0.000000,0.000000,0.002525,-0.002138,0.002006,0.003869
408249.000000,-0.130000,0.000000,0.000000,-0.008095,-0.000000,0.000000,0.002484,-0.002220,0.001977,0.003874
408263.000000,-0.110000,0.030000,0.000000,-0.004935,-0.000000,0.000000,0.002488,-0.002128,0.001927,0.003799
408280.000000,-0.120000,0.030000,0.020000,-0.003008,-0.000000,0.000000,0.002356,-0.001970,0.001894,0.003608
408294.000000,-0.130000,0.000000,0.010000,-0.001834,-0.000000,0.000000,0.002289,-0.002035,0.001880,0.003594
408308.000000,-0.100000,0.000000,0.020000,-0.001118,-0.000000,0.000000,0.002381,-0.002109,0.001924,0.003717
408322.000000,-0.130000,0.020000,0.030000,-0.000682,-0.000000,0.000000,0.002315,-0.002055,0.001972,0.003670
408336.000000,-0.130000,0.030000,0.000000,-0.000415,-0.000000,0.000000,0.002242,-0.001957,0.001873,0.003516
408352.000000,-0.110000,0.030000,-0.030000,-0.000253,-0.000000,0.000000,0.002202,-0.001831,0.001623,0.003292
408366.000000,-0.110000,0.000000,-0.010000,-0.000154,-0.000000,0.000000,0.002204,-0.001892,0.001570,0.003302
408382.000000,-0.120000,0.000000,0.030000,-0.000094,-0.000000,0.000000,0.002124,-0.001905,0.001676,0.003310
408396.000000,-0.130000,0.000000,0.040000,-0.000057,-0.000000,0.000000,0.002052,-0.001919,0.001794,0.003333
408412.000000,-0.130000,0.030000,0.000000,-0.000035,-0.000000,0.000000,0.001964,-0.001771,0.001674,0.003130
408425.000000,-0.130000,0.050000,-0.020000,-0.000021,-0.000000,0.000000,0.001947,-0.001633,0.001541,0.002972
408442.000000,-0.130000,0.010000,0.020000,-0.000013,-0.000000,0.000000,0.001863,-0.001633,0.001544,0.002919
408456.000000,-0.110000,0.010000,-0.020000,-0.000008,-0.000000,0.000000,0.001913,-0.001669,0.001436,0.002917
408472.000000,-0.160000,0.010000,0.000000,-0.062467,-0.000000,0.000000,0.001733,-0.001667,0.001411,0.002788
408486.000000,-0.120000,0.060000,0.050000,-0.038081,-0.000000,0.000000,0.001774,-0.001487,0.001599,0.002813
408502.000000,-0.110000,0.020000,-0.030000,-0.023214,-0.000000,0.000000,0.001818,-0.001480,0.001393,0.002727
408516.000000,-0.140000,0.040000,0.040000,-0.014152,-0.000000,0.000000,0.001743,-0.001432,0.001511,0.002715
408532.000000,-0.140000,0.050000,-0.030000,-0.008627,-0.000000,0.000000,0.001647,-0.001330,0.001316,0.002493
408546.000000,-0.120000,0.010000,-0.040000,-0.005259,-0.000000,0.000000,0.001681,-0.001428,0.001155,0.002489
408562.000000,-0.130000,-0.010000,-0.010000,-0.003206,-0.000000,0.000000,0.001639,-0.001551,0.001151,0.002533
408577.000000,-0.150000,-0.020000,-0.010000,-0.060513,-0.000000,0.000000,0.001528,-0.001646,0.001163,0.002529
408590.000000,-0.120000,0.020000,0.000000,-0.036889,-0.000000,0.000000,0.001595,-0.001577,0.001224,0.002555
408604.000000,-0.110000,0.020000,-0.010000,-0.022488,-0.000000,0.000000,0.001682,-0.001507,0.001223,0.002569
408621.000000,-0.120000,0.020000,0.000000,-0.013709,-0.000000,0.000000,0.001601,-0.001381,0.001183,0.002423
408635.000000,-0.130000,0.000000,-0.010000,-0.008357,-0.000000,0.000000,0.001543,-0.001419,0.001150,0.002391
408652.000000,-0.120000,-0.010000,-0.030000,-0.005095,-0.000000,0.000000,0.001497,-0.001449,0.001016,0.002318
408667.000000,-0.150000,0.020000,-0.010000,-0.061664,-0.000000,0.000000,0.001377,-0.001363,0.001022,0.002190
408682.000000,-0.120000,0.060000,0.010000,-0.037591,-0.000000,0.000000,0.001415,-0.001155,0.001113,0.002139
408697.000000,-0.150000,0.080000,0.000000,-0.081474,-0.000000,0.000000,0.001327,-0.000942,0.001125,0.001978
408712.000000,-0.080000,0.000000,-0.010000,-0.049668,-0.000000,0.000000,0.001516,-0.001116,0.001076,0.002169
408727.000000,-0.090000,0.010000,-0.080000,-0.030278,-0.000000,0.000000,0.001600,-0.001207,0.000773,0.002148
408741.000000,-0.020000,-0.040000,0.030000,-0.018458,-0.000000,0.000000,0.001897,-0.001434,0.000991,0.002576
408755.000000,-0.140000,0.020000,0.010000,-0.011252,-0.000000,0.000000,0.001639,-0.001353,0.001094,0.002390
408772.000000,-0.110000,0.070000,0.010000,-0.006859,-0.000000,0.000000,0.001458,-0.001012,0.001087,0.002081
408787.000000,-0.140000,0.030000,0.030000,-0.004182,-0.000000,0.000000,0.001286,-0.000980,0.001156,0.001988
408802.000000,-0.110000,0.000000,0.030000,-0.002549,-0.000000,0.000000,0.001304,-0.001104,0.001204,0.002090
408817.000000,-0.130000,0.020000,0.000000,-0.001554,-0.000000,0.000000,0.001246,-0.001103,0.001104,0.001998
408832.000000,-0.090000,0.000000,0.000000,-0.000947,-0.000000,0.000000,0.001347,-0.001156,0.001025,0.002049
408847.000000,-0.140000,0.020000,0.030000,-0.000578,-0.000000,0.000000,0.001221,-0.001106,0.001088,0.001975
408863.000000,-0.110000,0.040000,-0.050000,-0.000352,-0.000000,0.000000,0.001215,-0.000970,0.000814,0.001755
408881.000000,-0.100000,0.010000,0.020000,-0.000215,-0.000000,0.000000,0.001213,-0.000963,0.000866,0.001775
408895.000000,-0.120000,0.030000,-0.040000,-0.000131,-0.000000,0.000000,0.001188,-0.000938,0.000739,0.001684
408911.000000,-0.130000,0.020000,0.060000,-0.000080,-0.000000,0.000000,0.001113,-0.000942,0.001010,0.001774
408925.000000,-0.110000,0.000000,-0.020000,-0.000049,-0.000000,0.000000,0.001147,-0.001025,0.000902,0.001783
408942.000000,-0.110000,0.010000,0.000000,-0.000030,-0.000000,0.000000,0.001135,-0.001006,0.000841,0.001734
408956.000000,-0.110000,0.020000,0.040000,-0.000018,-0.000000,0.000000,0.001145,-0.000967,0.000978,0.001789
408974.000000,0.210000,-0.140000,-0.030000,0.081971,-0.000000,0.000000,0.002316,-0.001503,0.000765,0.002865
408992.000000,-0.170000,0.030000,0.020000,-0.016396,-0.000000,0.000000,0.001527,-0.001154,0.000799,0.002074
409006.000000,-0.130000,-0.010000,-0.010000,-0.009995,-0.000000,0.000000,0.001191,-0.001105,0.000763,0.001794
409022.000000,-0.120000,0.000000,0.010000,-0.006093,-0.000000,0.000000,0.001038,-0.001042,0.000796,0.001673
409036.000000,-0.150000,0.030000,0.030000,-0.062273,-0.000000,0.000000,0.000876,-0.000904,0.000896,0.001545
409052.000000,-0.130000,0.030000,-0.010000,-0.037962,-0.000000,0.000000,0.000834,-0.000793,0.000791,0.001397
409067.000000,-0.100000,0.000000,-0.010000,-0.023142,-0.000000,0.000000,0.000935,-0.000849,0.000711,0.001449
409082.000000,-0.120000,0.000000,0.010000,-0.014108,-0.000000,0.000000,0.000928,-0.000894,0.000743,0.001487
409096.000000,-0.130000,0.000000,0.030000,-0.008600,-0.000000,0.000000,0.000878,-0.000919,0.000846,0.001527
409112.000000,-0.110000,0.020000,0.000000,-0.005243,-0.000000,0.000000,0.000895,-0.000830,0.000777,0.001447
409128.000000,-0.100000,0.000000,-0.060000,-0.003196,-0.000000,0.000000,0.000935,-0.000833,0.000486,0.001343
409141.000000,-0.120000,0.010000,0.000000,-0.001948,-0.000000,0.000000,0.000908,-0.000828,0.000544,0.001344
409155.000000,-0.130000,0.010000,0.000000,-0.001188,-0.000000,0.000000,0.000846,-0.000823,0.000615,0.001331
409172.000000,-0.120000,0.010000,0.000000,-0.000724,-0.000000,0.000000,0.000795,-0.000772,0.000621,0.001271
409188.000000,-0.120000,0.040000,0.000000,-0.000441,-0.000000,0.000000,0.000773,-0.000631,0.000617,0.001173
409202.000000,-0.110000,0.000000,0.000000,-0.000269,-0.000000,0.000000,0.000815,-0.000708,0.000626,0.001248
409217.000000,-0.100000,0.000000,0.020000,-0.000164,-0.000000,0.000000,0.000875,-0.000767,0.000701,0.001358
409242.000000,-0.120000,0.010000,0.000000,-0.000100,-0.000000,0.000000,0.000672,-0.000616,0.000543,0.001061
409254.000000,-0.120000,0.020000,-0.010000,-0.000061,-0.000000,0.000000,0.000691,-0.000614,0.000525,0.001063
409270.000000,-0.120000,0.000000,-0.010000,-0.000037,-0.000000,0.000000,0.000717,-0.000696,0.000519,0.001126
409282.000000,-0.130000,0.000000,0.010000,-0.000023,-0.000000,0.000000,0.000692,-0.000743,0.000585,0.001172
409298.000000,-0.130000,0.010000,0.010000,-0.000014,-0.000000,0.000000,0.000655,-0.000716,0.000624,0.001154
409312.000000,-0.120000,0.020000,0.000000,-0.000008,-0.000000,0.000000,0.000667,-0.000652,0.000599,0.001109
409326.000000,-0.110000,0.020000,-0.030000,-0.000005,-0.000000,0.000000,0.000720,-0.000615,0.000470,0.001057
409342.000000,-0.110000,0.000000,0.000000,-0.000003,-0.000000,0.000000,0.000730,-0.000651,0.000480,0.001089
409356.000000,-0.130000,0.010000,0.030000,-0.000002,-0.000000,0.000000,0.000663,-0.000645,0.000615,0.001111
409371.000000,-0.130000,0.020000,-0.020000,-0.000001,-0.000000,0.000000,0.000610,-0.000595,0.000514,0.000995
409385.000000,-0.090000,0.020000,-0.010000,-0.000001,-0.000000,0.000000,0.000729,-0.000562,0.000469,0.001033
409402.000000,-0.120000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000673,-0.000596,0.000467,0.001013
409418.000000,-0.140000,0.030000,0.020000,-0.000000,-0.000000,0.000000,0.000550,-0.000507,0.000544,0.000925
409432.000000,-0.120000,0.040000,0.020000,-0.000000,-0.000000,0.000000,0.000563,-0.000423,0.000602,0.000926
409448.000000,-0.100000,-0.020000,0.000000,-0.000000,-0.000000,0.000000,0.000646,-0.000589,0.000545,0.001030
409462.000000,-0.130000,-0.010000,0.000000,-0.000000,-0.000000,0.000000,0.000590,-0.000667,0.000506,0.001024
409478.000000,-0.150000,0.020000,0.010000,-0.058558,-0.000000,0.000000,0.000453,-0.000576,0.000512,0.000894
409490.000000,-0.130000,0.030000,0.000000,-0.035698,-0.000000,0.000000,0.000457,-0.000490,0.000493,0.000832
409502.000000,-0.110000,0.010000,-0.010000,-0.021762,-0.000000,0.000000,0.000554,-0.000517,0.000453,0.000883
409519.000000,-0.100000,0.010000,-0.040000,-0.013266,-0.000000,0.000000,0.000628,-0.000511,0.000273,0.000854
409533.000000,-0.120000,-0.010000,-0.030000,-0.008087,-0.000000,0.000000,0.000591,-0.000583,0.000215,0.000858
409549.000000,-0.120000,0.010000,0.030000,-0.004930,-0.000000,0.000000,0.000550,-0.000549,0.000417,0.000881
409563.000000,-0.110000,0.020000,0.000000,-0.003005,-0.000000,0.000000,0.000568,-0.000486,0.000439,0.000867
409580.000000,-0.100000,0.020000,-0.010000,-0.001832,-0.000000,0.000000,0.000602,-0.000428,0.000379,0.000830
409592.000000,-0.110000,0.000000,0.000000,-0.001117,-0.000000,0.000000,0.000601,-0.000483,0.000388,0.000863
409604.000000,-0.140000,-0.010000,0.000000,-0.000681,-0.000000,0.000000,0.000503,-0.000577,0.000410,0.000869
409621.000000,-0.140000,0.020000,0.000000,-0.000415,-0.000000,0.000000,0.000388,-0.000484,0.000396,0.000736
409635.000000,-0.110000,0.010000,-0.020000,-0.000253,-0.000000,0.000000,0.000449,-0.000460,0.000316,0.000716
409651.000000,-0.100000,0.000000,-0.010000,-0.000154,-0.000000,0.000000,0.000533,-0.000484,0.000295,0.000778
409665.000000,-0.130000,0.000000,0.000000,-0.000094,-0.000000,0.000000,0.000471,-0.000504,0.000329,0.000764
409682.000000,-0.140000,0.010000,0.020000,-0.000057,-0.000000,0.000000,0.000363,-0.000458,0.000419,0.000719
409700.000000,-0.120000,-0.010000,-0.010000,-0.000035,-0.000000,0.000000,0.000369,-0.000488,0.000343,0.000701
409712.000000,-0.110000,0.010000,0.000000,-0.000021,-0.000000,0.000000,0.000433,-0.000464,0.000345,0.000722
409729.000000,-0.120000,0.010000,0.010000,-0.000013,-0.000000,0.000000,0.000432,-0.000426,0.000382,0.000717
409743.000000,-0.150000,0.010000,0.020000,-0.058566,-0.000000,0.000000,0.000316,-0.000409,0.000440,0.000679
409756.000000,-0.110000,0.010000,0.020000,-0.035703,-0.000000,0.000000,0.000388,-0.000408,0.000483,0.000742
409771.000000,-0.120000,0.010000,0.000000,-0.021765,-0.000000,0.000000,0.000407,-0.000398,0.000420,0.000708
409785.000000,-0.140000,0.000000,0.000000,-0.013268,-0.000000,0.000000,0.000334,-0.000426,0.000371,0.000656
409802.000000,-0.120000,-0.010000,0.000000,-0.008088,-0.000000,0.000000,0.000343,-0.000467,0.000329,0.000667
409819.000000,-0.120000,0.030000,0.000000,-0.004931,-0.000000,0.000000,0.000352,-0.000331,0.000304,0.000571
409833.000000,-0.120000,0.010000,0.010000,-0.003006,-0.000000,0.000000,0.000366,-0.000330,0.000339,0.000598
409851.000000,-0.110000,-0.020000,0.000000,-0.001832,-0.000000,0.000000,0.000395,-0.000440,0.000310,0.000667
409866.000000,-0.130000,0.000000,0.010000,-0.001117,-0.000000,0.000000,0.000344,-0.000437,0.000333,0.000649
409892.000000,-0.120000,0.020000,0.010000,-0.000681,-0.000000,0.000000,0.000281,-0.000274,0.000287,0.000486
409904.000000,-0.120000,0.010000,-0.010000,-0.000415,-0.000000,0.000000,0.000309,-0.000288,0.000251,0.000492
409919.000000,-0.120000,0.010000,-0.010000,-0.000253,-0.000000,0.000000,0.000339,-0.000313,0.000226,0.000514
409931.000000,-0.130000,0.000000,0.000000,-0.000154,-0.000000,0.000000,0.000315,-0.000358,0.000247,0.000537
409945.000000,-0.110000,0.000000,0.000000,-0.000094,-0.000000,0.000000,0.000368,-0.000390,0.000265,0.000598
409959.000000,-0.120000,0.020000,-0.020000,-0.000057,-0.000000,0.000000,0.000362,-0.000321,0.000194,0.000521
409973.000000,-0.130000,0.020000,0.000000,-0.000035,-0.000000,0.000000,0.000312,-0.000270,0.000218,0.000467
409990.000000,-0.140000,0.000000,0.010000,-0.000021,-0.000000,0.000000,0.000225,-0.000306,0.000270,0.000466
410004.000000,-0.130000,-0.010000,0.020000,-0.000013,-0.000000,0.000000,0.000222,-0.000375,0.000340,0.000552
410021.000000,-0.110000,-0.010000,-0.020000,-0.000008,-0.000000,0.000000,0.000296,-0.000408,0.000220,0.000550
410035.000000,-0.120000,0.000000,0.000000,-0.000005,-0.000000,0.000000,0.000309,-0.000389,0.000219,0.000543
410051.000000,-0.130000,0.030000,0.000000,-0.000003,-0.000000,0.000000,0.000267,-0.000253,0.000225,0.000431
410065.000000,-0.120000,0.020000,0.010000,-0.000002,-0.000000,0.000000,0.000278,-0.000209,0.000267,0.000438
410081.000000,-0.130000,0.000000,-0.010000,-0.000001,-0.000000,0.000000,0.000245,-0.000264,0.000214,0.000419
410097.000000,-0.110000,0.000000,-0.020000,-0.000001,-0.000000,0.000000,0.000295,-0.000298,0.000135,0.000441
410112.000000,-0.120000,0.020000,0.000000,-0.000000,-0.000000,0.000000,0.000294,-0.000242,0.000166,0.000415
410129.000000,-0.120000,0.020000,0.000000,-0.000000,-0.000000,0.000000,0.000278,-0.000194,0.000190,0.000389
410141.000000,-0.110000,0.030000,0.000000,-0.000000,-0.000000,0.000000,0.000313,-0.000144,0.000206,0.000401
410153.000000,-0.140000,0.020000,0.000000,-0.000000,-0.000000,0.000000,0.000240,-0.000150,0.000220,0.000359
410170.000000,-0.110000,0.000000,0.020000,-0.000000,-0.000000,0.000000,0.000275,-0.000228,0.000290,0.000460
410184.000000,-0.120000,0.010000,0.000000,-0.000000,-0.000000,0.000000,0.000272,-0.000238,0.000259,0.000444
410203.000000,-0.130000,0.020000,0.010000,-0.000000,-0.000000,0.000000,0.000210,-0.000184,0.000251,0.000375
410217.000000,-0.110000,0.020000,0.000000,-0.000000,-0.000000,0.000000,0.000259,-0.000162,0.000226,0.000380
410242.000000,-0.180000,0.010000,0.000000,-0.070270,-0.000000,0.000000,-0.000005,-0.000160,0.000170,0.000233
410254.000000,-0.150000,0.000000,0.020000,-0.101396,-0.000000,0.000000,-0.000043,-0.000218,0.000242,0.000328
410269.000000,-0.110000,0.000000,0.000000,-0.061812,-0.000000,0.000000,0.000363,-0.000269,0.000231,0.000507
410283.000000,-0.120000,0.000000,0.020000,-0.037681,-0.000000,0.000000,0.000770,-0.000288,0.000283,0.000869
410302.000000,-0.130000,0.020000,0.000000,-0.022971,-0.000000,0.000000,0.001201,-0.000198,0.000222,0.001238
410320.000000,-0.110000,0.000000,0.000000,-0.014003,-0.000000,0.000000,0.001828,-0.000220,0.000183,0.001850
410334.000000,-0.140000,0.010000,-0.010000,-0.008537,-0.000000,0.000000,0.000154,-0.000214,0.000138,0.000298
410351.000000,-0.120000,0.010000,0.030000,-0.005204,-0.000000,0.000000,0.000166,-0.000201,0.000257,0.000366
410365.000000,-0.120000,0.010000,0.020000,-0.003172,-0.000000,0.000000,0.000198,-0.000196,0.000299,0.000408
410381.000000,-0.130000,0.030000,-0.010000,-0.001934,-0.000000,0.000000,0.000175,-0.000115,0.000197,0.000288
410395.000000,-0.120000,0.030000,0.000000,-0.001179,-0.000000,0.000000,0.000195,-0.000067,0.000169,0.000266
410409.000000,-0.140000,0.040000,0.000000,-0.000719,-0.000000,0.000000,0.000137,-0.000005,0.000159,0.000210
410423.000000,-0.170000,0.050000,0.000000,-0.066804,-0.000000,0.000000,-0.000046,0.000069,0.000155,0.000176
410440.000000,-0.100000,0.010000,0.020000,-0.040725,-0.000000,0.000000,0.000438,-0.000043,0.000221,0.000493
410454.000000,-0.090000,-0.030000,-0.020000,-0.024826,-0.000000,0.000000,0.001110,-0.000262,0.000119,0.001147
410468.000000,-0.110000,0.000000,-0.010000,-0.015134,-0.000000,0.000000,0.001667,-0.000292,0.000081,0.001695
410482.000000,-0.130000,0.000000,-0.010000,-0.009226,-0.000000,0.000000,0.001995,-0.000285,0.000066,0.002016
410500.000000,-0.130000,0.030000,0.010000,-0.005624,-0.000000,0.000000,0.000245,-0.000143,0.000132,0.000312
410514.000000,-0.130000,0.000000,0.000000,-0.003429,-0.000000,0.000000,0.000154,-0.000178,0.000138,0.000273
410531.000000,-0.120000,0.020000,0.000000,-0.002090,-0.000000,0.000000,0.000161,-0.000135,0.000132,0.000249
410545.000000,-0.130000,0.030000,-0.010000,-0.001274,-0.000000,0.000000,0.000140,-0.000072,0.000094,0.000183
410561.000000,-0.140000,0.010000,0.000000,-0.000777,-0.000000,0.000000,0.000084,-0.000106,0.000104,0.000170
410575.000000,-0.120000,0.000000,0.010000,-0.000474,-0.000000,0.000000,0.000125,-0.000171,0.000151,0.000260
410591.000000,-0.140000,-0.010000,-0.010000,-0.000289,-0.000000,0.000000,0.000081,-0.000247,0.000104,0.000280
410605.000000,-0.110000,0.020000,0.000000,-0.000176,-0.000000,0.000000,0.000160,-0.000178,0.000107,0.000262
410621.000000,-0.130000,0.020000,0.000000,-0.000107,-0.000000,0.000000,0.000140,-0.000118,0.000112,0.000214
410635.000000,-0.120000,0.000000,0.010000,-0.000065,-0.000000,0.000000,0.000156,-0.000163,0.000152,0.000272
410651.000000,-0.130000,0.010000,0.020000,-0.000040,-0.000000,0.000000,0.000128,-0.000159,0.000214,0.000296
410665.000000,-0.140000,0.020000,-0.010000,-0.000024,-0.000000,0.000000,0.000074,-0.000116,0.000138,0.000195
410681.000000,-0.130000,0.000000,0.000000,-0.000015,-0.000000,0.000000,0.000075,-0.000160,0.000115,0.000210
410695.000000,-0.130000,0.020000,0.010000,-0.000009,-0.000000,0.000000,0.000082,-0.000119,0.000146,0.000205
410714.000000,-0.140000,-0.010000,-0.010000,-0.000006,-0.000000,0.000000,0.000043,-0.000191,0.000083,0.000213
410731.000000,-0.130000,0.030000,0.010000,-0.000003,-0.000000,0.000000,0.000058,-0.000091,0.000121,0.000162
410745.000000,-0.130000,0.040000,0.000000,-0.000002,-0.000000,0.000000,0.000073,0.000009,0.000116,0.000137
